package_name,github_owner,github_repo,commits_90d,commits_365d,commit_velocity_trend,contributors_total,contributors_90d,bus_factor,open_issues,closed_issues_90d,issue_response_time_median,days_since_last_release,release_frequency,release_regularity,weekly_downloads,download_trend,dependent_count,has_readme,has_license,repo_stars,repo_open_prs,days_since_last_commit,label
react-router,remix-run,react-router,348,1273,1.0935,30,15,21.5,131,1,0.0,1,1.25,1.09,49214329,0.9133,0,1,1,56462,44,0,1
@material-ui/core,mui-org,material-ui,336,1368,0.9825,30,19,23.78,1539,1,8.16,1542,61.25,92.27,1391625,0.9023,0,1,1,98468,146,0,1
polished,styled-components,polished,0,0,0.0,30,0,43.64,33,0,0.0,872,167.0,287.52,10786760,0.8977,0,1,1,7661,12,9999,0
@mdx-js/react,mdx-js,mdx,13,30,1.7333,30,3,45.18,23,1,0.0,297,232.5,75.23,17198827,0.8994,0,1,1,19627,14,6,1
react-fast-compare,FormidableLabs,react-fast-compare,0,0,0.0,25,0,26.09,13,0,4.14,1131,275.75,430.88,23204248,0.9053,0,1,1,1668,5,9999,0
downshift,downshift-js,downshift,7,21,1.3333,30,2,56.27,59,1,0.0,19,0.75,1.3,3846031,0.878,0,1,1,12295,13,19,1
react-error-boundary,bvaughn,react-error-boundary,9,50,0.72,30,3,61.73,0,1,0.0,29,34.75,38.95,13544234,0.8972,0,1,1,7956,0,3,1
mobx-react-lite,mobxjs,mobx,52,80,2.6,30,8,72.66,66,1,111.53,269,141.25,97.19,4052024,0.9417,0,1,1,28191,17,8,1
react-popper,popperjs,react-popper,0,0,0.0,30,0,44.44,39,0,0.0,1517,107.75,167.67,5534196,0.9175,0,1,1,2489,17,9999,0
react-i18next,i18next,react-i18next,26,156,0.6667,30,3,50.15,0,1,0.0,39,6.5,3.91,13791306,0.8513,0,1,1,10012,0,12,1
react-dropzone,react-dropzone,react-dropzone,0,28,0.0,30,0,41.39,76,1,0.05,133,87.5,145.27,11610678,0.8964,0,1,1,10985,12,9999,0
@apollo/client,apollographql,apollo-client,70,438,0.6393,30,11,26.8,417,1,0.0,12,1.75,1.92,6830773,0.8929,0,1,1,19809,48,3,1
react-colorful,omgovich,react-colorful,7,7,4.0,16,3,75.6,37,1,0.0,46,407.75,559.0,5295193,0.9078,0,1,1,3520,5,46,1
@reduxjs/toolkit,reduxjs,redux-toolkit,39,182,0.8571,30,8,38.55,274,1,0.0,39,47.5,59.94,23212409,0.8696,0,1,1,11213,57,0,1
@react-spring/shared,pmndrs,react-spring,120,128,3.75,30,6,43.26,76,1,0.0,1,68.5,102.1,5956006,0.8916,0,1,1,29115,5,0,1
react-toastify,fkhadra,react-toastify,13,13,4.0,30,3,93.12,101,1,129.02,64,114.5,176.03,4048763,0.9332,0,1,1,13434,29,64,1
react-markdown,remarkjs,react-markdown,0,0,0.0,30,0,51.82,5,1,0.32,473,14.5,17.98,25984944,0.8695,0,1,1,15782,4,9999,0
react-router-config,ReactTraining,react-router,348,1273,1.0935,30,15,21.5,131,1,0.0,2460,48.5,47.46,1259326,0.7971,0,1,1,56462,44,0,1
eslint-plugin-react,jsx-eslint,eslint-plugin-react,7,14,2.0,30,3,40.58,355,1,39.58,445,45.75,26.04,50292023,0.8932,0,1,1,9287,75,43,1
@react-navigation/routers,react-navigation,react-navigation,177,645,1.0977,30,5,86.03,890,1,0.0,5,2.25,2.86,6088496,0.888,0,1,0,24480,34,0,1
swr,vercel,swr,11,48,0.9167,30,6,32.73,208,1,0.0,0,51.0,38.61,12782102,0.9146,0,1,1,32407,61,0,1
zustand,pmndrs,zustand,33,146,0.9041,30,14,42.73,5,1,1.89,26,33.5,12.76,43746284,0.8685,0,1,1,58374,3,6,1
prop-types,facebook,prop-types,0,0,0.0,30,0,34.06,59,1,18.71,1630,264.5,449.49,97014977,0.8993,0,1,1,4452,11,9999,0
react-select,JedWatson,react-select,0,2,0.0,30,0,51.25,488,1,0.0,347,60.5,39.74,8884401,0.9115,0,1,1,28036,95,9999,0
reselect,reduxjs,reselect,5,7,2.8571,30,1,31.94,47,1,0.0,38,222.75,287.81,37099538,0.8687,0,1,1,19032,16,38,1
react-intersection-observer,thebuilder,react-intersection-observer,0,16,0.0,30,0,72.67,6,1,0.0,125,97.75,81.63,4646686,0.9154,0,1,1,5538,5,9999,0
@pmmmwh/react-refresh-webpack-plugin,pmmmwh,react-refresh-webpack-plugin,38,66,2.303,30,2,67.1,49,1,0.0,209,59.75,57.61,8627587,0.8974,0,1,1,3188,9,8,1
warning,BerkeleyTrue,warning,0,0,0.0,10,0,64.79,1,0,0.0,2690,245.0,279.59,17064365,0.9024,0,1,1,222,1,9999,0
react-popper-tooltip,mohsinulhaq,react-popper-tooltip,0,0,0.0,14,0,63.35,13,1,0.0,1457,98.75,96.19,725984,0.9688,0,1,1,250,8,9999,0
framer-motion,framer,motion,198,1169,0.6775,30,3,84.25,118,1,1.27,0,24.25,25.42,39062842,0.8969,0,1,1,32481,10,-1,1
@welldone-software/why-did-you-render,welldone-software,why-did-you-render,0,2,0.0,30,0,89.63,45,1,0.0,518,97.5,99.22,829629,1.0992,0,1,1,12492,14,9999,0
react-content-loader,danilowoz,react-content-loader,0,4,0.0,30,0,76.78,21,0,0.0,151,147.5,163.9,920585,0.9163,0,1,1,13997,3,9999,0
vue,vuejs,core,94,391,0.9616,30,31,60.09,957,1,0.0,6,1.25,2.17,14119000,0.8667,0,1,1,53862,357,6,1
eslint-plugin-vue,vuejs,eslint-plugin-vue,20,251,0.3187,30,8,45.4,200,1,0.0,20,33.75,19.6,6191001,0.9015,0,1,1,4595,17,15,1
ag-grid-community,ag-grid,ag-grid,639,2539,1.0067,30,16,14.96,135,1,0.0,21,27.25,11.23,2797732,0.9013,0,1,1,15415,52,3,1
vue-chartjs,apertureless,vue-chartjs,0,2,0.0,30,0,65.57,29,0,143.7,232,256.75,101.82,889079,0.9055,0,1,1,5718,11,9999,0
element-plus,element-plus,element-plus,257,1238,0.8304,30,22,9.91,1184,1,0.29,11,20.5,5.32,667563,0.8982,0,1,1,27543,298,1,1
nuxt,nuxt,nuxt.js,297,1230,0.9659,30,17,31.15,806,1,0.0,14,5.25,6.14,1764253,0.8606,0,1,1,60526,150,0,1
vant,youzan,vant,44,143,1.2308,30,11,82.55,209,1,0.0,88,64.5,66.49,109222,0.9261,0,1,1,24328,37,8,1
sortablejs,SortableJS,Sortable,0,2,0.0,30,0,63.55,523,1,0.0,131,131.5,181.2,4138411,0.8705,0,1,1,31140,38,9999,0
@vue/composition-api,vuejs,composition-api,0,0,0.0,30,0,43.83,0,0,1720.39,1043,111.75,126.71,128556,0.8592,0,1,1,4184,0,9999,0
buefy,buefy,buefy,77,145,2.1241,30,7,44.26,80,1,299.74,14,34.75,29.52,38495,0.9216,0,1,1,9529,3,0,1
vue-inbrowser-compiler-utils,vue-styleguidist,vue-styleguidist,1,9,0.4444,30,1,76.47,98,1,0.0,1131,17.0,17.93,32679,0.8262,0,1,1,2495,19,77,1
@casl/vue,stalniy,casl,59,147,1.6054,30,5,62.29,29,1,2.63,33,206.5,278.95,79209,0.8869,0,1,1,6957,19,13,1
@testing-library/vue,testing-library,vue-testing-library,0,0,0.0,30,0,44.24,36,0,0.0,766,49.5,22.39,755535,0.8115,0,1,1,1122,7,9999,0
pinia,vuejs,pinia,24,109,0.8807,30,11,78.12,29,1,0.0,230,66.0,54.85,4359281,0.8738,0,1,1,14619,12,4,1
vue-virtual-scroll-list,tangbc,vue-virtual-scroll-list,0,0,0.0,30,0,88.6,80,0,0.0,1121,259.25,84.11,66414,0.857,0,1,1,4517,2,9999,0
naive-ui,TuSimple,naive-ui,13,290,0.1793,30,6,72.72,689,1,0.01,106,43.5,46.69,165472,0.7676,0,1,1,18393,288,-1,1
@teambit/legacy,teambit,bit,304,1071,1.1354,30,4,36.99,85,1,0.0,517,11.25,17.25,30422,0.3481,0,1,1,18413,60,-1,1
vue-class-component,vuejs,vue-class-component,0,0,0.0,30,0,59.17,101,0,0.14,2041,16.0,18.38,364477,0.9065,0,1,1,5762,31,9999,0
cube-ui,didi,cube-ui,0,5,0.0,30,0,62.55,65,0,0.2,169,167.25,166.87,1170,0.5896,0,1,1,9116,15,9999,0
@schematics/angular,angular,angular-cli,319,1665,0.7664,30,9,23.59,300,1,0.0,5,1.25,2.17,6576401,0.8739,0,1,1,27018,25,-1,1
@ngrx/store,ngrx,platform,26,183,0.5683,30,9,29.05,70,1,14.2,15,43.0,40.95,1033906,0.8841,0,1,1,8318,11,0,1
ngx-toastr,scttcper,ngx-toastr,0,25,0.0,30,0,72.45,78,0,8.99,136,4.0,5.83,632067,0.9338,0,1,1,2588,0,9999,0
@angular/flex-layout,angular,flex-layout,0,0,0.0,30,0,58.44,50,0,95.69,1245,88.5,53.9,186362,0.9339,0,1,1,5843,2,9999,0
angular-strap,mgcrea,angular-strap,0,0,0.0,30,0,74.92,0,0,6767.95,3434,74.75,47.93,18564,0.8863,0,1,1,5673,0,9999,0
@ng-select/ng-select,ng-select,ng-select,11,66,0.6667,30,5,49.49,62,1,0.14,15,15.75,13.75,570117,0.9038,0,1,1,3378,7,15,1
@auth0/angular-jwt,auth0,angular2-jwt,0,4,0.0,30,0,49.38,19,1,0.0,966,268.5,265.48,262180,0.8988,0,1,1,2628,15,9999,0
apollo-angular,kamilkisiela,apollo-angular,39,164,0.9512,30,3,39.63,20,1,0.0,14,57.25,62.67,261646,0.8556,0,1,1,1515,0,14,1
angular-imask,uNmAnNeR,imaskjs,0,0,0.0,30,0,92.96,94,0,0.27,763,25.25,9.12,112460,0.7693,0,1,1,5187,17,9999,0
ng-annotate,olov,ng-annotate,0,0,0.0,20,0,87.04,6,0,6577.59,3309,132.0,216.59,122237,0.8788,0,1,1,2006,2,9999,0
ngx-markdown,jfcere,ngx-markdown,26,52,2.0,17,3,77.04,32,1,0.0,13,46.5,15.34,392912,0.8997,0,1,1,1190,5,3,1
react-tsparticles,matteobruni,tsparticles,945,1542,2.4514,30,3,69.57,24,1,0.0,1046,16.75,14.91,36799,0.9403,0,1,1,8897,16,4,1
gridjs,grid-js,gridjs,0,3,0.0,30,0,69.33,95,1,0.0,841,102.25,144.06,58567,0.8262,0,1,1,4692,33,9999,0
@egjs/flicking,naver,egjs-flicking,0,18,0.0,27,0,51.16,3,1,2327.13,67,0.0,0.0,36410,0.983,0,1,1,2921,3,9999,0
@datorama/akita,datorama,akita,0,0,0.0,30,0,65.03,48,0,0.0,1226,109.75,146.14,61630,0.8714,0,1,1,3672,7,9999,0
ngx-mat-select-search,bithost-gmbh,ngx-mat-select-search,14,17,3.2941,30,5,69.88,20,1,0.0,40,86.75,70.73,173466,0.9098,0,1,1,682,3,2,1
angular-translate,angular-translate,angular-translate,0,0,0.0,30,0,42.64,36,0,80.14,883,369.0,290.39,96290,0.8963,0,1,1,4281,0,9999,0
angular-resizable-element,mattlewis92,angular-resizable-element,0,17,0.0,15,0,86.51,1,0,0.0,102,296.0,399.4,240443,0.9117,0,1,1,325,1,9999,0
ng-packagr,ng-packagr,ng-packagr,86,299,1.1505,30,7,40.58,15,1,0.0,12,2.0,2.92,1285051,0.8825,0,1,1,1857,2,1,1
openapi-typescript-codegen,ferdikoomen,openapi-typescript-codegen,182,403,1.8065,30,2,38.76,204,1,0.0,2,221.25,239.81,635822,0.899,0,1,1,3369,37,2,1
@angular/fire,angular,angularfire,0,1,0.0,30,0,37.5,320,1,0.0,209,43.5,70.8,205880,0.8547,0,1,1,7810,26,9999,0
@ng-bootstrap/ng-bootstrap,ng-bootstrap,ng-bootstrap,24,65,1.4769,30,1,40.38,433,1,0.0,1,88.75,78.47,740299,0.9359,0,1,1,8232,58,1,1
ngx-cookie-service,stevermeister,ngx-cookie-service,2,51,0.1569,21,1,71.84,3,1,0.0,20,54.0,45.83,541895,0.9467,0,1,1,562,3,20,1
ngx-quill,KillerCodeMonkey,ngx-quill,15,38,1.5789,30,2,42.73,2,1,0.26,1,16.0,15.15,388692,0.8903,0,1,1,1853,0,1,1
path-to-regexp,pillarjs,path-to-regexp,16,30,2.1333,30,2,87.77,10,1,0.0,82,52.25,87.63,182562824,0.8812,0,1,1,8596,6,82,1
helmet,helmetjs,helmet,18,58,1.2414,30,4,92.38,4,1,0.0,32,231.25,162.66,12862398,0.8691,0,1,1,10692,1,1,1
apollo-server-express,apollographql,apollo-server,14,92,0.6087,30,6,29.5,84,1,143.99,952,93.75,65.94,726481,0.9409,0,1,1,13946,26,39,1
graphql-ws,enisdenjo,graphql-ws,1,6,0.6667,30,1,81.19,12,1,0.0,88,14.5,25.11,11425903,0.9553,0,1,1,1867,3,88,1
connect-redis,visionmedia,connect-redis,0,1,0.0,30,0,42.28,1,0,1197.07,374,47.5,28.62,1495911,0.9005,0,1,1,2824,1,9999,0
graphql-sse,enisdenjo,graphql-sse,0,6,0.0,14,0,80.23,8,0,0.0,243,169.25,121.68,346913,0.914,0,1,1,457,0,9999,0
liquidjs,harttle,liquidjs,45,79,2.2785,30,9,63.46,20,1,0.0,0,15.75,15.02,1636871,0.9415,0,1,1,1842,5,0,1
swagger-ui-express,scottie1984,swagger-ui-express,0,0,0.0,30,0,61.83,54,0,0.0,752,116.25,124.42,4674536,0.8402,0,1,1,1494,2,9999,0
razzle-start-server-webpack-plugin,jaredpalmer,razzle,0,0,0.0,30,0,64.78,135,0,0.0,1336,69.0,57.02,9677,0.973,0,1,1,11039,36,9999,0
connect-mongo,jdesboeufs,connect-mongo,0,35,0.0,30,0,40.49,8,1,8.84,204,383.5,298.56,360850,0.6839,0,1,1,1970,0,9999,0
nocache,helmetjs,nocache,0,0,0.0,6,0,95.76,1,1,0.0,1118,176.75,153.03,3305267,0.8382,0,1,1,143,1,9999,0
bree,breejs,bree,0,20,0.0,24,0,38.27,29,1,8.79,125,17.5,13.61,41007,0.8653,0,1,1,3289,2,9999,0
express-prom-bundle,jochen-schweizer,express-prom-bundle,0,0,0.0,30,0,68.83,19,0,0.0,619,166.75,170.99,800832,0.8318,0,1,1,322,8,9999,0
@uppy/companion,transloadit,uppy,29,337,0.3442,30,5,37.37,212,1,0.0,90,41.25,42.03,44545,0.9907,0,1,1,30846,43,14,1
hsts,helmetjs,hsts,0,0,0.0,7,0,93.26,0,0,2012.52,2661,315.5,182.65,532889,0.869,0,1,1,86,0,9999,0
@nguniversal/express-engine,angular,universal,0,0,0.0,30,0,46.45,0,0,2.29,1046,10.75,15.22,41327,1.0037,0,1,1,4001,0,9999,0
exegesis-express,exegesis-js,exegesis-express,0,0,0.0,4,0,61.74,6,0,0.0,1654,324.5,265.61,1725934,0.8441,0,1,1,58,5,9999,0
express-list-endpoints,AlbertoFdzM,express-list-endpoints,0,0,0.0,5,0,86.77,8,0,0.0,579,397.25,363.26,179535,0.8529,0,1,1,183,2,9999,0
ask-sdk-express-adapter,alexa,alexa-skills-kit-sdk-for-nodejs,0,0,0.0,30,0,19.18,38,0,689.08,1177,186.25,113.08,8830,0.4444,0,1,1,3137,3,9999,0
hide-powered-by,helmetjs,hide-powered-by,0,0,0.0,2,0,97.56,0,0,1848.48,2584,9999,9999,480321,0.8043,0,1,1,36,0,9999,0
@nestjs/throttler,nestjs,throttler,55,230,0.9565,30,1,54.55,28,1,0.0,202,116.75,120.44,3118778,0.8611,0,1,1,695,15,-1,1
dont-sniff-mimetype,helmetjs,dont-sniff-mimetype,0,0,0.0,2,0,97.73,0,0,624.93,2600,9999,9999,478161,0.8506,0,1,1,18,0,9999,0
preview-email,niftylettuce,preview-email,5,9,2.2222,10,1,45.63,0,1,16.39,80,169.0,205.16,530165,0.9608,0,1,1,230,0,80,1
referrer-policy,helmetjs,referrer-policy,0,0,0.0,3,0,95.56,0,0,111.35,2608,9999,9999,472015,0.8113,0,1,1,11,0,9999,0
create-nodejs-express-app,hagopj13,node-express-boilerplate,0,0,0.0,15,0,83.05,111,0,0.0,1910,9999,9999,71,5.4842,0,1,1,7645,0,9999,0
@vendia/serverless-express,vendia,serverless-express,0,0,0.0,0,0,100.0,101,0,0.0,917,52.75,88.5,353605,0.9262,0,1,1,5266,0,9999,0
express-promise-router,express-promise-router,express-promise-router,0,0,0.0,0,0,100.0,19,0,0.0,1665,307.75,250.65,713280,0.9194,0,1,1,383,0,9999,0
sails,balderdashy,sails,0,0,0.0,0,0,100.0,589,0,0.0,26,133.75,85.74,38533,0.9123,0,1,1,22808,0,9999,0
universal-cookie-express,reactivestack,cookies,0,0,0.0,0,0,100.0,4,0,0.0,54,102.5,158.87,34763,0.9783,0,1,1,215,0,9999,0
express-cart,mrvautin,expressCart,0,0,0.0,0,0,100.0,38,0,0.0,2286,36.0,14.51,36,1.5653,0,1,1,2252,0,9999,0
express-request-id,floatdrop,express-request-id,0,0,0.0,0,0,100.0,7,0,0.0,1357,507.25,448.94,142347,0.9177,0,1,1,124,0,9999,0
graphql,graphql,graphql-js,0,0,0.0,0,0,100.0,88,0,0.0,6,3.25,2.77,41253561,0.9088,0,1,1,20412,0,9999,0
@graphql-codegen/core,dotansimha,graphql-code-generator,0,0,0.0,0,0,100.0,563,0,0.0,20,1.75,3.03,7340835,0.9623,0,1,1,11257,0,9999,0
graphql-config,kamilkisiela,graphql-config,0,0,0.0,0,0,100.0,29,0,0.0,109,1.5,2.06,8108318,0.9064,0,1,1,1198,0,9999,0
@octokit/graphql,octokit,graphql.js,0,0,0.0,0,0,100.0,16,0,0.0,235,50.75,49.2,31710030,0.8285,0,1,1,497,0,9999,0
@graphql-tools/relay-operation-optimizer,ardatan,graphql-tools,0,0,0.0,0,0,100.0,178,0,0.0,0,20.0,24.2,9800786,0.9179,0,1,1,5425,0,9999,0
amplify-codegen-appsync-model-plugin,aws-amplify,amplify-cli,0,0,0.0,0,0,100.0,866,0,0.0,1624,0.0,0.0,15833,0.9301,0,1,1,2873,0,9999,0
graphql-skip-limit,gatsbyjs,gatsby,0,0,0.0,0,0,100.0,399,0,0.0,2240,10.25,8.1,4662,0.8972,0,1,1,55941,0,9999,0
@graphql-inspector/core,kamilkisiela,graphql-inspector,0,0,0.0,0,0,100.0,137,0,0.0,53,23.25,37.44,1030859,1.0421,0,1,1,1755,0,9999,0
graphql-shield,maticzav,graphql-shield,0,0,0.0,0,0,100.0,107,0,0.0,1285,5.5,6.8,250783,0.9561,0,1,1,3575,0,9999,0
